
System booting Weldmaster Version 5.22.0.Beta-f0ed40221 id f0ed40221  ... 

START| 09.01.2024 - 16:14:25.923 | GrabberMod | Modul GrabberModul wurde gestartet.
DEBUG| 09.01.2024 - 16:14:33.142 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Detection SpecialPin V2.5 Bin.xml )
DEBUG| 09.01.2024 - 16:14:33.204 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Detection SpecialPin V2.8.xml )
DEBUG| 09.01.2024 - 16:14:33.409 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Detection V3.0 - ST66.xml )
DEBUG| 09.01.2024 - 16:14:33.544 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Detection V3.2.xml )
DEBUG| 09.01.2024 - 16:14:33.833 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Detection V3.3.xml )
DEBUG| 09.01.2024 - 16:14:33.974 | UserInterf | registered: /ImageShMemSIMULATION with -1929366122
DEBUG| 09.01.2024 - 16:14:34.018 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Detection V3.4.xml )
DEBUG| 09.01.2024 - 16:14:34.022 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Single Figure Welding V16.xml )
DEBUG| 09.01.2024 - 16:14:34.054 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Single Figure Welding V18.xml )
DEBUG| 09.01.2024 - 16:14:34.192 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin SingleFigure Welding V15.xml )
DEBUG| 09.01.2024 - 16:14:34.309 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Welding SpecialPin V2.3.xml )
DEBUG| 09.01.2024 - 16:14:34.330 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Welding SpecialPin V2.4-SM.xml )
DEBUG| 09.01.2024 - 16:14:34.540 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Welding SpecialPin V2.5.xml )
DEBUG| 09.01.2024 - 16:14:34.566 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Welding SpecialPin V2.6.xml )
DEBUG| 09.01.2024 - 16:14:34.730 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Welding SpecialPin V2.7-OCT.xml )
DEBUG| 09.01.2024 - 16:14:34.770 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Z-OCT Measurement-ST75.xml )
DEBUG| 09.01.2024 - 16:14:34.913 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Z-OCT Measurement.xml )
DEBUG| 09.01.2024 - 16:14:35.065 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Move Scanner To Position.xml )
DEBUG| 09.01.2024 - 16:14:35.091 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Move scanner with contour.xml )
DEBUG| 09.01.2024 - 16:14:35.094 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/MoveScannerGraph.xml )
DEBUG| 09.01.2024 - 16:14:35.095 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Scanmaster Focus Point V2.xml )
DEBUG| 09.01.2024 - 16:14:35.119 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/HairPin Z-OCT Measurement convergent.xml )
DEBUG| 09.01.2024 - 16:14:35.160 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Scanmaster Focus Point.xml )
DEBUG| 09.01.2024 - 16:14:35.248 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Scanner Movement to SwitchCase Position.xml )
DEBUG| 09.01.2024 - 16:14:35.312 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Spot Welding TA.xml )
DEBUG| 09.01.2024 - 16:14:35.318 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Spot Welding.xml )
DEBUG| 09.01.2024 - 16:14:35.337 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Step1 Scanner Movement to SwitchCase Position.xml )
DEBUG| 09.01.2024 - 16:14:35.367 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Step2 FiducialDetection.xml )
DEBUG| 09.01.2024 - 16:14:35.410 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Step3 moveScanner to Buffer Position.xml )
DEBUG| 09.01.2024 - 16:14:35.420 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Step4 HairPin Detection ST66-ROI-from-BufferPosition.xml )
DEBUG| 09.01.2024 - 16:14:35.467 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Test Prepositioning.xml )
DEBUG| 09.01.2024 - 16:14:35.495 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/WeldingOnSpot.xml )
DEBUG| 09.01.2024 - 16:14:35.527 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/d969550b-35b6-4902-9b27-b677e31eab77.xml )
DEBUG| 09.01.2024 - 16:14:35.548 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/test tabelle.xml )
DEBUG| 09.01.2024 - 16:14:35.552 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/testgraph plc.xml )
DEBUG| 09.01.2024 - 16:14:36.268 | UserInterf | XmlGraphBuilder::build( /home/developer/git/weldmaster/qnx/wm_inst/config/graphs/Test IDM.xml )
START| 09.01.2024 - 16:15:27.426 | VIWeldHead | Modul VIWeldHeadControl wurde gestartet.
INFO | 09.01.2024 - 16:15:27.428 | VIWeldHead | parsing configuration file: /home/developer/git/weldmaster/qnx/wm_i
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | ----------------AXIS X--------------------
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | ProductCode          : 0x0
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | VendorID             : 0x0
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Instance             : 0x0
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Homeable             : 0
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | HomingDirPositive    : 0
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | MountingRightTop     : 0
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis Length          : 100000
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis SoftLimitsActive: 0
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis lowerSoftEnd    : -1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis upperSoftEnd    : -1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | ----------------AXIS Y--------------------
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | ProductCode          : 0x380
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | VendorID             : 0xab
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Instance             : 0x1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Homeable             : 1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | HomingDirPositive    : 1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | MountingRightTop     : 1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis Length          : 100000
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis SoftLimitsActive: 1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis lowerSoftEnd    : -30000
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis upperSoftEnd    : -1000
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | ----------------AXIS Z--------------------
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | ProductCode          : 0x380
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | VendorID             : 0xab
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Instance             : 0x2
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Homeable             : 1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | HomingDirPositive    : 1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | MountingRightTop     : 1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis Length          : 100000
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis SoftLimitsActive: 1
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis lowerSoftEnd    : -30000
DEBUG| 09.01.2024 - 16:15:27.430 | VIWeldHead | Axis upperSoftEnd    : -1000
INFO | 09.01.2024 - 16:15:27.430 | VIWeldHead | configuration file successful parsed: /home/developer/git/weldmaster/qnx/wm_i
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLineLaser1Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLineLaser1_OutputViaCamera (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLineLaser2Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLineLaser2_OutputViaCamera (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFieldLight1Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFieldLight1_OutputViaCamera (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaInEnable[eAnalogIn1] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaInEnable[eAnalogIn2] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaInEnable[eAnalogIn3] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaInEnable[eAnalogIn4] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaInEnable[eAnalogIn5] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaInEnable[eAnalogIn6] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaInEnable[eAnalogIn7] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaInEnable[eAnalogIn8] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaOutEnable[eAnalogOut1] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaOutEnable[eAnalogOut2] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaOutEnable[eAnalogOut3] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaOutEnable[eAnalogOut4] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaOutEnable[eAnalogOut5] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaOutEnable[eAnalogOut6] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaOutEnable[eAnalogOut7] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oGenPurposeAnaOutEnable[eAnalogOut8] (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLED_IlluminationEnable (bool): 1
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLED_MaxCurrent_mA_Chan1 (int) : 1000
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLED_MaxCurrent_mA_Chan2 (int) : 1000
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLED_MaxCurrent_mA_Chan3 (int) : 1000
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLED_MaxCurrent_mA_Chan4 (int) : 1000
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLED_MaxCurrent_mA_Chan5 (int) : 1000
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLED_MaxCurrent_mA_Chan6 (int) : 1000
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLED_MaxCurrent_mA_Chan7 (int) : 1000
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLED_MaxCurrent_mA_Chan8 (int) : 1000
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oScanTrackerEnable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLaserControlEnable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oZCollimatorEnable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oZCollimatorType (int): 1
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | LiquidLensControllerEnable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLaserPowerInputEnable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oEncoderInput1Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oEncoderInput2Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oRobotTrackSpeedEnable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oAxisXEnable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oAxisYEnable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oAxisZEnable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFastAnalogSignal1Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFastAnalogSignal2Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFastAnalogSignal3Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFastAnalogSignal4Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFastAnalogSignal5Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFastAnalogSignal6Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFastAnalogSignal7Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oFastAnalogSignal8Enable (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLWM40_No1_Enable (bool): 1
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oScanlabScannerEnable (bool): 1
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_scannerGeneralMode (int): 1
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | Scanner model is: 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oIsSOUVIS6000_Application (bool): 0
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_1].led_brightness (int): 20
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_2].led_brightness (int): 20
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_3].led_brightness (int): 20
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_4].led_brightness (int): 20
DEBUG| 09.01.2024 - 16:15:27.431 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_5].led_brightness (int): 20
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_6].led_brightness (int): 20
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_7].led_brightness (int): 20
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_8].led_brightness (int): 20
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_1].led_enable (int): 0
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_2].led_enable (int): 0
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_3].led_enable (int): 0
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_4].led_enable (int): 0
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_5].led_enable (int): 0
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_6].led_enable (int): 0
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_7].led_enable (int): 0
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_8].led_enable (int): 0
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_1].led_pulse_width (int): 80
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_2].led_pulse_width (int): 80
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_3].led_pulse_width (int): 80
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_4].led_pulse_width (int): 80
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_5].led_pulse_width (int): 80
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_6].led_pulse_width (int): 80
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_7].led_pulse_width (int): 80
DEBUG| 09.01.2024 - 16:15:27.432 | VIWeldHead | m_oLEDI_Parameters[LED_PANEL_8].led_pulse_width (int): 80
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | m_oScanlabScannerEnable (bool): 1
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | m_oScanlabScannerIpAddress: <192.168.170.105>
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | Scanner model is: 0
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | m_scannerGeneralMode (int): 0
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | m_oScanlabLensType (int): 2
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | m_scanlabCorrectionFile (string): 
INFO | 09.01.2024 - 16:15:45.603 | VIWeldHead | Current contour point limit is 62400.
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | m_oIsSCANMASTER_Application (bool): 1
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | m_oIsSCANMASTER_ThreeStepInterface (bool): 0
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | m_oIsSCANMASTER_GeneralApplication (bool): 1
DEBUG| 09.01.2024 - 16:15:45.603 | VIWeldHead | m_oIsOCT_with_reference_arms (bool): 0
